Year;Discount Prices;Net Expected Damages;Expected Damages;Risk Premium;Expected SDF;Cross SDF & Damages;Discounted Expected Damages;Cov Term;Scaled Net Expected Damages;Scaled Risk Premiums
2340;0.00088542258926683007;0.0065167252268867196;1.8690966289871991;0.0017652629573090672;0.00088542258926683007;0.0021032337821896936;0.0065167252268867196;0.0004482934053619441;0.3368574508247949;0.091248588690097887
2345;0.00079367726318302335;0.0060277044008736798;1.9286834308155143;0.0016580439888294737;0.00079367726318302335;0.0019518170389907878;0.0060277044008736798;0.00042106485207468649;0.31157936971569067;0.085706309839198025
2350;0.00071143875074154771;0.0055637966036344889;1.9860339608647415;0.0015560281299216445;0.00071143875074154771;0.0018080991628870685;0.0055637966036344889;0.00039515764283916898;0.28759941159945812;0.080432986048651983
2355;0.00063772189886697646;0.0051238782055128733;2.0404239366395238;0.0014589879926403138;0.00063772189886697646;0.0016717370592258156;0.0051238782055128733;0.00037051403185842731;0.26485949469291542;0.075416863359082362
2360;0.00057164364612423738;0.0047068723743133789;2.0910286547705326;0.0013667055267563683;0.00057164364612423738;0.0015424018890376002;0.0047068723743133789;0.00034707864467431373;0.24330395623053269;0.070646670489013644
2365;0.00051241244250595556;0.0043117472098268689;2.1369116483030304;0.0012789716521340048;0.00051241244250595556;0.0014197785019350439;0.0043117472098268689;0.00032479838480866069;0.22287945603578677;0.066111599832000462
2370;0.00045931876573936201;0.0039375139505867162;2.1770121787659136;0.0011955859051283164;0.00045931876573936201;0.0013035648909152896;0.0039375139505867162;0.00030362234396497079;0.20353488382620818;0.061801289178488886
2375;0.00041172662046623916;0.0035832252500637516;2.2101314496888236;0.0011163560985131839;0.00041172662046623916;0.0011934716682326944;0.0035832252500637516;0.00028350171566616524;0.18522127010780221;0.057705804137075628
2380;0.00036906591842852292;0.0032479735197241994;2.2349174176563125;0.0010410979943885768;0.00036906591842852292;0.0010892215615477187;0.0032479735197241994;0.00026438971218848903;0.16789170052569863;0.05381562122668869
2385;0.00033082564835039754;0.0029308893363551988;2.2498480653259101;0.00096963498962579508;0.00033082564835039754;0.00099054892958079293;0.0029308893363551988;0.00024624148467946119;0.15150123353687156;0.050121611616869476
2390;0.00029654775367157001;0.002631139911263518;2.2532129882300467;0.00090179781335207306;0.00029654775367157001;0.00089719929653648005;0.002631139911263518;0.00022901404633325401;0.13600682128115951;0.046615025490384099
2395;0.00026582164476932833;0.0023479276189785972;2.2430931333310866;0.00083742423604195359;0.00026582164476932833;0.00080892890458649945;0.0023479276189785972;0.0002126661985136437;0.12136723352813678;0.043287477005802787
2400;0.0090383094100313296;0.078916217750645751;2.2173385122213674;0.029448515027503067;0.0090383094100313296;0.027519523296578207;0.078916217750645751;0.0074785317563429536;4.0792752517075028;1.5222295489477735
"
"
Zero Bound Price;Perp Yield;Expected Damages;Risk Premium;SCC
1e-11;7.6392928605161305;107.62825113232982;38.690424153085701;146.31867528541551
